Time,Area,Mean,Mode,Min,Max,Perim.,Circ.,Feret,IntDen,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
227,0.152,330.444,208,187,515,1.401,0.974,0.613,50.261,11896,231,4,8,147.995,0.378,1.706,0.586,0.900
228,0.152,353.833,237,188,562,1.401,0.974,0.581,53.818,12738,232,4,8,153.435,0.390,1.555,0.643,0.878
229,0.169,397.850,308,208,685,1.439,1.000,0.613,67.237,15914,233,4,7,147.995,0.390,1.483,0.674,0.930
230,0.144,409.353,437,194,736,1.309,1.000,0.524,58.804,13918,234,4,8,150.255,0.390,1.275,0.784,0.919
231,0.152,402.833,269,193,772,1.401,0.974,0.613,61.271,14502,235,4,7,147.995,0.390,1.550,0.645,0.900
232,0.144,424.176,190,190,846,1.401,0.919,0.559,60.933,14422,236,6,6,125.538,0.407,1.443,0.693,0.872
233,0.144,409.000,190,190,668,1.309,1.000,0.524,58.753,13906,237,4,8,150.255,0.390,1.275,0.784,0.919
234,0.148,404.200,262,188,682,1.385,0.968,0.599,59.771,14147,238,4,7,139.399,0.390,1.491,0.671,0.933
235,0.152,381.139,536,187,710,1.439,0.923,0.559,57.971,13721,239,4,7,144.462,0.390,1.327,0.754,0.878
236,0.161,403.895,374,186,697,1.401,1.000,0.559,64.845,15348,240,4,7,144.462,0.436,1.246,0.803,0.894
237,0.152,382.444,199,199,650,1.417,0.952,0.581,58.170,13768,241,3,8,153.435,0.414,1.403,0.713,0.847
238,0.152,403.194,186,186,670,1.439,0.923,0.599,61.326,14515,242,5,6,130.601,0.436,1.452,0.689,0.889
239,0.156,404.081,408,186,772,1.477,0.900,0.599,63.168,14951,243,4,7,139.399,0.451,1.379,0.725,0.881
240,0.131,450.452,188,188,799,1.309,0.960,0.524,58.998,13964,244,4,7,150.255,0.390,1.228,0.814,0.886
241,0.148,418.971,286,186,823,1.385,0.968,0.559,61.955,14664,245,4,7,144.462,0.390,1.331,0.751,0.921
242,0.144,443.176,186,186,1018,1.401,0.919,0.581,63.662,15068,246,3,8,153.435,0.390,1.583,0.632,0.872
243,0.139,393.576,262,188,718,1.363,0.943,0.559,54.874,12988,247,4,7,144.462,0.407,1.374,0.728,0.846
244,0.139,431.455,196,196,760,1.309,1.000,0.524,60.156,14238,248,3,8,150.255,0.390,1.239,0.807,0.917
245,0.169,415.375,312,189,770,1.493,0.953,0.599,70.198,16615,249,4,6,130.601,0.414,1.477,0.677,0.889
246,0.144,428.882,423,189,728,1.347,0.994,0.524,61.609,14582,250,5,6,119.745,0.390,1.196,0.836,0.907
247,0.152,419.139,225,186,913,1.347,1.000,0.524,63.751,15089,251,4,7,150.255,0.390,1.206,0.829,0.935
248,0.135,455.812,207,207,908,1.271,1.000,0.495,61.626,14586,252,3,8,156.801,0.390,1.177,0.850,0.901
249,0.148,419.943,202,202,959,1.347,1.000,0.524,62.099,14698,253,3,8,150.255,0.390,1.245,0.803,0.921
250,0.152,422.889,193,188,802,1.417,0.952,0.559,64.321,15224,254,5,6,125.538,0.407,1.373,0.729,0.847
251,0.165,434.256,257,196,695,1.455,0.978,0.581,71.555,16936,255,3,8,153.435,0.414,1.354,0.738,0.886
252,0.165,450.103,272,196,928,1.493,0.929,0.599,74.166,17554,256,4,6,130.601,0.414,1.489,0.672,0.876
253,0.139,449.636,190,190,886,1.347,0.965,0.552,62.691,14838,257,4,7,135.000,0.390,1.302,0.768,0.904
254,0.144,460.441,462,188,799,1.309,1.000,0.524,66.142,15655,258,5,6,119.745,0.390,1.275,0.784,0.919
255,0.161,410.579,246,202,798,1.401,1.000,0.559,65.918,15602,259,5,6,125.538,0.414,1.342,0.745,0.916
256,0.144,448.853,188,188,865,1.363,0.972,0.524,64.478,15261,260,5,6,119.745,0.414,1.220,0.819,0.872
257,0.139,406.879,357,189,818,1.271,1.000,0.524,56.729,13427,261,4,8,150.255,0.390,1.344,0.744,0.904
258,0.127,456.033,386,188,1062,1.271,0.986,0.524,57.802,13681,262,6,6,119.745,0.368,1.457,0.686,0.882
259,0.135,424.594,188,188,714,1.271,1.000,0.495,57.405,13587,263,4,8,156.801,0.390,1.190,0.840,0.889
260,0.131,429.677,191,191,863,1.325,0.937,0.524,56.277,13320,264,6,6,119.745,0.368,1.472,0.679,0.849
261,0.127,409.967,426,193,715,1.255,1.000,0.508,51.963,12299,265,5,7,129.806,0.390,1.241,0.806,0.923
262,0.127,449.900,190,189,881,1.271,0.986,0.508,57.025,13497,266,4,7,129.806,0.390,1.276,0.784,0.870
263,0.127,471.433,195,195,1021,1.271,0.986,0.524,59.754,14143,267,4,7,150.255,0.368,1.391,0.719,0.882
264,0.131,390.548,210,189,742,1.271,1.000,0.524,51.152,12107,268,4,7,150.255,0.378,1.432,0.698,0.886
265,0.123,464.931,252,190,922,1.233,1.000,0.524,56.966,13483,269,5,6,119.745,0.368,1.458,0.686,0.866
266,0.114,449.407,380,199,816,1.163,1.000,0.469,51.266,12134,270,4,8,146.310,0.325,1.210,0.826,0.947
267,0.127,386.433,316,186,721,1.309,0.929,0.473,48.980,11593,271,4,8,164.055,0.390,1.200,0.834,0.857
268,0.127,404.633,290,187,789,1.271,0.986,0.508,51.287,12139,272,5,6,129.806,0.368,1.361,0.735,0.882
269,0.127,423.133,437,196,811,1.217,1.000,0.469,53.632,12694,273,5,6,123.690,0.390,1.116,0.896,0.923
270,0.118,375.000,199,199,668,1.217,1.000,0.469,44.363,10500,274,4,7,123.690,0.390,1.146,0.872,0.903
271,0.123,410.897,250,188,803,1.179,1.000,0.469,50.345,11916,275,5,6,123.690,0.390,1.182,0.846,0.906
272,0.110,388.923,199,199,853,1.141,1.000,0.436,42.723,10112,276,5,6,116.565,0.368,1.131,0.884,0.881
273,0.106,405.800,213,213,714,1.141,1.000,0.436,42.863,10145,277,6,6,116.565,0.368,1.181,0.846,0.862
274,0.097,383.696,209,209,638,1.087,1.000,0.436,37.286,8825,278,4,8,153.435,0.325,1.235,0.809,0.885
275,0.106,386.440,194,194,693,1.125,1.000,0.469,40.818,9661,279,4,8,146.310,0.325,1.312,0.762,0.926
276,0.106,379.760,203,203,604,1.125,1.000,0.469,40.112,9494,280,4,8,146.310,0.325,1.293,0.773,0.926
277,0.110,384.385,348,224,594,1.163,1.000,0.469,42.225,9994,281,4,8,146.310,0.325,1.274,0.785,0.929
278,0.101,378.708,198,198,636,1.141,0.978,0.436,38.401,9089,282,6,6,116.565,0.368,1.127,0.887,0.842
279,0.106,391.480,191,191,644,1.141,1.000,0.436,41.350,9787,283,6,6,116.565,0.368,1.181,0.846,0.862
280,0.110,373.462,267,196,766,1.125,1.000,0.469,41.025,9710,284,4,8,146.310,0.325,1.283,0.779,0.929
281,0.127,377.800,201,200,610,1.271,0.986,0.495,47.886,11334,285,4,7,156.801,0.390,1.186,0.843,0.857
282,0.123,417.621,491,187,818,1.217,1.000,0.469,51.169,12111,286,4,7,146.310,0.390,1.107,0.903,0.892
283,0.114,476.148,208,208,747,1.179,1.000,0.469,54.317,12856,287,5,6,123.690,0.368,1.207,0.829,0.885
284,0.114,447.704,188,188,862,1.141,1.000,0.436,51.072,12088,288,6,6,116.565,0.390,1.059,0.945,0.885
285,0.097,423.913,205,205,838,1.103,1.000,0.411,41.194,9750,289,6,6,108.435,0.368,1.079,0.927,0.836
286,0.118,376.071,189,189,636,1.217,1.000,0.469,44.489,10530,290,4,7,146.310,0.390,1.145,0.873,0.889
287,0.093,441.364,337,186,765,1.087,0.988,0.436,41.025,9710,291,3,8,153.435,0.325,1.276,0.784,0.863
288,0.097,473.609,187,187,874,1.087,1.000,0.436,46.023,10893,292,3,8,153.435,0.325,1.182,0.846,0.885
289,0.114,398.259,192,192,882,1.179,1.000,0.469,45.431,10753,293,3,7,146.310,0.368,1.207,0.829,0.885
290,0.101,461.708,197,197,974,1.087,1.000,0.436,46.817,11081,294,3,8,153.435,0.325,1.222,0.818,0.906
291,0.118,437.429,496,196,900,1.217,1.000,0.469,51.748,12248,295,4,7,146.310,0.390,1.064,0.939,0.889
292,0.114,453.037,220,214,773,1.141,1.000,0.436,51.680,12232,296,5,6,116.565,0.390,1.046,0.956,0.885
293,0.118,409.393,190,190,748,1.179,1.000,0.469,48.431,11463,297,4,6,123.690,0.390,1.220,0.820,0.889
294,0.114,399.519,190,190,738,1.233,0.943,0.495,45.575,10787,298,3,8,156.801,0.368,1.401,0.714,0.844
295,0.101,430.333,190,190,835,1.103,1.000,0.411,43.636,10328,299,5,6,108.435,0.368,1.000,1.000,0.857
296,0.097,427.261,205,205,761,1.087,1.000,0.436,41.519,9827,300,3,10,26.565,0.325,1.182,0.846,0.885
297,0.114,377.185,198,198,682,1.141,1.000,0.436,43.027,10184,301,4,6,116.565,0.390,1.073,0.932,0.885
298,0.101,418.875,190,190,798,1.125,1.000,0.436,42.474,10053,302,4,7,153.435,0.325,1.232,0.812,0.906
299,0.110,422.538,186,186,807,1.195,0.967,0.473,46.416,10986,303,3,8,164.055,0.378,1.226,0.816,0.812
300,0.114,408.963,192,192,780,1.179,1.000,0.436,46.652,11042,304,4,7,153.435,0.390,1.059,0.945,0.885
301,0.114,395.963,212,212,656,1.179,1.000,0.436,45.169,10691,305,5,6,116.565,0.390,1.059,0.945,0.885
302,0.097,396.522,189,189,668,1.087,1.000,0.436,38.532,9120,306,3,10,26.565,0.325,1.227,0.815,0.902
303,0.097,399.304,187,187,752,1.125,0.964,0.436,38.802,9184,307,3,8,153.435,0.325,1.322,0.756,0.885
304,0.097,389.565,193,193,688,1.087,1.000,0.436,37.856,8960,308,4,7,153.435,0.325,1.191,0.840,0.885
305,0.080,398.789,206,206,738,0.980,1.000,0.416,32.013,7577,309,4,7,141.340,0.260,1.273,0.785,0.974
306,0.072,458.765,263,263,811,0.903,1.000,0.379,32.951,7799,310,4,10,30.964,0.260,1.263,0.792,0.919
307,0.093,402.955,200,200,754,1.033,1.000,0.416,37.455,8865,311,5,6,128.660,0.325,1.101,0.908,0.936
308,0.093,438.000,186,186,862,1.033,1.000,0.416,40.712,9636,312,4,11,38.660,0.325,1.101,0.908,0.936
309,0.089,429.857,207,207,845,0.995,1.000,0.379,38.139,9027,313,5,6,120.964,0.325,1.000,1.000,0.913
310,0.093,455.455,415,207,747,1.033,1.000,0.416,42.335,10020,314,5,6,128.660,0.325,1.083,0.923,0.936
311,0.076,433.111,251,251,735,0.942,1.000,0.379,32.938,7796,315,4,7,149.036,0.260,1.248,0.801,0.947
312,0.093,433.136,188,188,795,1.033,1.000,0.416,40.260,9529,316,5,6,128.660,0.325,1.101,0.908,0.936
313,0.089,404.619,204,204,725,1.033,1.000,0.416,35.900,8497,317,5,6,128.660,0.325,1.182,0.846,0.913
314,0.093,413.000,216,216,707,1.033,1.000,0.416,38.388,9086,318,4,6,128.660,0.325,1.101,0.908,0.936
315,0.093,394.727,200,200,643,1.033,1.000,0.416,36.690,8684,319,4,6,128.660,0.325,1.101,0.908,0.936
316,0.089,399.095,221,221,701,0.995,1.000,0.379,35.410,8381,320,5,6,120.964,0.325,1.000,1.000,0.913
317,0.080,470.053,194,194,1056,0.995,1.000,0.416,37.733,8931,321,4,7,141.340,0.325,1.186,0.843,0.864
318,0.089,389.857,187,187,720,1.049,1.000,0.411,34.590,8187.000,322,4,7,161.565,0.325,1.183,0.845,0.857
319,0.085,380.200,197,197,607,1.033,0.994,0.436,32.127,7604,323,4,10,26.565,0.260,1.403,0.713,0.909
320,0.101,369.833,391,186,674,1.087,1.000,0.436,37.501,8876,324,4,7,153.435,0.325,1.222,0.818,0.906
321,0.085,369.000,196,191,644,1.011,1.000,0.411,31.181,7380,325,4,7,161.565,0.322,1.203,0.831,0.851
322,0.085,393.950,362,186,671,0.995,1.000,0.416,33.289,7879,326,4,6,141.340,0.325,1.165,0.858,0.889
323,0.085,405.150,189,189,729,0.995,1.000,0.416,34.235,8103,327,5,5,128.660,0.322,1.282,0.780,0.909
324,0.093,358.000,571,186,571,1.125,0.922,0.436,33.276,7876,328,3,7,153.435,0.325,1.237,0.809,0.898
325,0.072,387.118,189,189,671,0.903,1.000,0.379,27.805,6581,329,4,6,149.036,0.260,1.263,0.792,0.919
326,0.076,408.444,212,212,701,0.942,1.000,0.379,31.062,7352,330,4,7,149.036,0.260,1.218,0.821,0.947
327,0.080,348.421,205,205,508,0.995,1.000,0.411,27.970,6620,331,4,7,161.565,0.260,1.343,0.744,0.884
328,0.080,394.684,205,205,618,1.011,0.987,0.411,31.683,7499,332,4,7,161.565,0.320,1.312,0.762,0.826
329,0.085,384.300,365,193,683,1.033,0.994,0.416,32.473,7686,333,4,6,141.340,0.325,1.165,0.858,0.889
330,0.085,346.150,188,188,591,1.033,0.994,0.416,29.250,6923,334,4,6,141.340,0.325,1.165,0.858,0.889
331,0.076,440.333,207,207,884,0.942,1.000,0.416,33.487,7926,335,4,6,141.340,0.260,1.362,0.734,0.947
332,0.076,458.556,335,197,884,0.942,1.000,0.379,34.873,8254,336,4,6,149.036,0.260,1.248,0.801,0.947
333,0.085,370.300,193,193,654,1.033,0.994,0.416,31.290,7406,337,4,10,38.660,0.260,1.371,0.730,0.909
334,0.072,362.941,194,194,610,0.942,1.000,0.379,26.068,6170,338,4,7,149.036,0.260,1.336,0.749,0.919
335,0.076,399.556,186,186,798,0.942,1.000,0.416,30.386,7192,339,4,6,141.340,0.260,1.362,0.734,0.947
336,0.080,348.842,193,193,555,0.995,1.000,0.411,28.003,6628,340,3,7,161.565,0.260,1.343,0.744,0.884
337,0.063,363.133,201,201,622,0.850,1.000,0.368,23.014,5447,341,4,6,135.000,0.260,1.137,0.880,0.968
338,0.059,353.929,190,190,633,0.865,0.993,0.350,20.935,4955,342,4,7,158.199,0.260,1.310,0.763,0.848
339,0.063,398.333,338,204,655,0.850,1.000,0.368,25.244,5975,343,5,11,45.000,0.260,1.137,0.880,0.968
340,0.068,396.688,187,187,722,0.865,1.000,0.350,26.816,6347,344,4,8,158.199,0.260,1.209,0.827,0.889
341,0.059,356.500,187,187,529,0.812,1.000,0.368,21.087,4991,345,4,7,135.000,0.260,1.319,0.758,0.933
342,0.068,342.250,190,190,658,0.903,1.000,0.379,23.136,5476,346,4,10,30.964,0.260,1.392,0.718,0.889
343,0.072,354.353,204,186,595,0.957,0.985,0.436,25.451,6024,347,4,8,153.435,0.260,1.669,0.599,0.850
344,0.063,348.000,187,187,600,0.865,1.000,0.350,22.055,5220,348,6,12,68.199,0.260,1.127,0.887,0.857
345,0.072,355.765,190,190,594,0.903,1.000,0.379,25.553,6048,349,6,7,120.964,0.260,1.263,0.792,0.919
346,0.085,313.800,192,188,616,0.995,1.000,0.416,26.516,6276,350,6,7,128.660,0.322,1.282,0.780,0.909
347,0.068,339.125,407,193,543,0.903,1.000,0.379,22.925,5426,351,6,8,149.036,0.260,1.314,0.761,0.914
348,0.072,341.118,209,209,495,0.903,1.000,0.379,24.501,5799,352,6,7,149.036,0.260,1.263,0.792,0.919
349,0.080,289.211,189,189,404,0.995,1.000,0.436,23.216,5495,353,5,7,153.435,0.260,1.548,0.646,0.905
350,0.068,348.750,191,191,671,0.903,1.000,0.379,23.576,5580,354,6,11,59.036,0.260,1.314,0.761,0.914
351,0.068,372.375,190,190,671,0.919,1.000,0.368,25.173,5958,355,6,7,135.000,0.320,1.130,0.885,0.800
352,0.059,378.000,390,191,699,0.865,0.993,0.350,22.359,5292,356,6,9,158.199,0.260,1.437,0.696,0.824
353,0.068,325.312,195,195,529,0.903,1.000,0.379,21.991,5205,357,6,12,30.964,0.260,1.371,0.729,0.889
354,0.051,378.083,206,206,589,0.773,1.000,0.325,19.169,4537,358,7,8,126.870,0.260,1.281,0.780,0.857
355,0.072,386.647,194,194,808,0.903,1.000,0.379,27.771,6573,359,6,9,149.036,0.260,1.263,0.792,0.919
356,0.068,309.000,233,212,506,0.865,1.000,0.350,20.888,4944,360,6,9,158.199,0.260,1.209,0.827,0.889
357,0.068,364.250,197,197,606,0.888,1.000,0.368,24.623,5828,361,6,8,135.000,0.260,1.000,1.000,1.000
358,0.051,376.250,194,194,695,0.827,0.931,0.331,19.076,4515,362,6,10,168.690,0.260,1.186,0.843,0.800
359,0.042,380.000,204,204,675,0.720,1.000,0.291,16.055,3800,363,7,8,116.565,0.195,1.236,0.809,0.909
360,0.042,383.600,199,199,671,0.682,1.000,0.291,16.207,3836,364,6,9,153.435,0.195,1.236,0.809,0.909
361,0.046,368.273,190,190,604,0.735,1.000,0.291,17.115,4051,365,7,8,116.565,0.260,1.139,0.878,0.815
362,0.046,352.455,187,187,573,0.720,1.000,0.325,16.380,3877,366,6,8,143.130,0.195,1.372,0.729,0.957
363,0.038,320.000,206,206,464,0.643,1.000,0.291,12.168,2880,367,6,11,26.565,0.195,1.340,0.746,0.857
364,0.046,291.818,186,186,436,0.720,1.000,0.325,13.562,3210,368,6,11,36.870,0.195,1.372,0.729,0.957
365,0.042,246.800,190,190,318,0.682,1.000,0.291,10.427,2468,369,5,9,153.435,0.195,1.384,0.723,0.909
366,0.042,284.000,191,191,409,0.720,1.000,0.291,11.999,2840,370,6,7,116.565,0.195,1.236,0.809,0.909
367,0.038,273.333,201,201,394,0.628,1.000,0.276,10.393,2460,371,5,8,135.000,0.195,1.000,1.000,1.000
368,0.038,278.556,197,197,380,0.628,1.000,0.276,10.592,2507,372,5,8,135.000,0.195,1.000,1.000,1.000
369,0.042,284.900,188,188,416,0.735,0.982,0.291,12.037,2849,373,5,8,153.435,0.260,1.028,0.973,0.769
370,0.038,289.000,192,192,429,0.682,1.000,0.291,10.989,2601,374,6,7,116.565,0.195,1.340,0.746,0.857
371,0.025,264.833,200,200,318,0.498,1.000,0.234,6.714,1589,375,5,8,146.310,0.130,1.500,0.667,1.000
372,0.025,256.833,228,228,293,0.498,1.000,0.234,6.511,1541,376,5,8,146.310,0.130,1.500,0.667,1.000
373,0.025,246.833,197,197,313,0.498,1.000,0.234,6.257,1481,377,4,9,146.310,0.130,1.500,0.667,1.000
374,0.038,287.778,192,192,420,0.643,1.000,0.291,10.943,2590,378,4,8,153.435,0.195,1.340,0.746,0.857
375,0.030,220.857,186,186,285,0.590,1.000,0.234,6.532,1546,379,5,8,123.690,0.195,1.069,0.936,0.875
376,0.030,240.000,186,186,299,0.552,1.000,0.276,7.098,1680,380,4,11,45.000,0.184,1.596,0.626,0.875
377,0.017,193.000,186,186,207,0.368,1.000,0.184,3.262,772,381,5,8,135.000,0.130,1.000,1.000,1.000
378,0.025,225.500,188,188,271,0.498,1.000,0.234,5.716,1353,382,5,7,123.690,0.130,1.500,0.667,1.000
379,0.021,217.000,200,188,266,0.498,1.000,0.234,4.584,1085,383,5,8,146.310,0.130,1.553,0.644,0.909
380,0.017,254.250,224,224,283,0.368,1.000,0.184,4.297,1017,384,6,8,135.000,0.130,1.000,1.000,1.000
381,0.017,232.500,217,217,254,0.368,1.000,0.184,3.929,930,385,6,8,135.000,0.130,1.000,1.000,1.000
382,0.013,210.667,188,188,235,0.368,1.000,0.184,2.670,632,386,6,8,135.000,0.130,1.464,0.683,0.857
383,0.017,219.250,186,186,255,0.368,1.000,0.184,3.705,877,387,6,8,135.000,0.130,1.000,1.000,1.000
384,0.004,188.000,188,188,188,0.184,1.000,0.092,0.794,188,388,6,9,135.000,0.065,1.000,1.000,1.000
385,0.021,229.400,187,187,280,0.498,1.000,0.234,4.846,1147,390,6,11,56.310,0.130,1.553,0.644,0.909
386,0.008,206.000,206,206,206,0.276,1.000,0.145,1.741,412,391,7,9,153.435,0.065,2.000,0.500,1.000
387,0.013,204.667,190,190,226,0.368,1.000,0.184,2.594,614,392,6,11,45.000,0.130,1.464,0.683,0.857
388,0.008,205.000,203,203,207,0.276,1.000,0.145,1.732,410,395,6,10,153.435,0.065,2.000,0.500,1.000
389,0.004,209.000,209,209,209,0.184,1.000,0.092,0.883,209,398,7,9,135.000,0.065,1.000,1.000,1.000
390,0.004,188.000,188,188,188,0.184,1.000,0.092,0.794,188,399,7,10,135.000,0.065,1.000,1.000,1.000
391,0.008,228.000,217,217,239,0.276,1.000,0.145,1.927,456,400,6,10,153.435,0.065,2.000,0.500,1.000
