Time,Area,Mean,Mode,Min,Max,Perim.,Circ.,Feret,IntDen,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
227,0.051,375.833,474,250,525,0.773,1.000,0.350,19.055,4510,298,5,5,158.199,0.195,1.579,0.633,0.889
228,0.055,384.846,238,238,587,0.812,1.000,0.379,21.138,5003,299,5,5,149.036,0.195,1.735,0.576,0.929
229,0.051,419.083,238,238,698,0.812,0.967,0.350,21.248,5029,300,5,6,158.199,0.195,1.579,0.633,0.889
230,0.059,361.857,230,230,526,0.865,0.993,0.379,21.404,5066,301,5,5,149.036,0.260,1.460,0.685,0.848
231,0.051,354.250,254,254,465,0.773,1.000,0.350,17.960,4251,302,5,5,158.199,0.195,1.579,0.633,0.889
232,0.051,350.833,228,228,494,0.773,1.000,0.350,17.787,4210,303,5,5,158.199,0.195,1.579,0.633,0.889
233,0.046,370.000,238,238,513,0.773,0.976,0.350,17.196,4070,304,5,5,158.199,0.195,1.772,0.564,0.846
234,0.046,340.273,288,239,429,0.773,0.976,0.291,15.814,3743,305,7,4,116.565,0.260,1.035,0.966,0.846
235,0.046,381.091,264,248,604,0.720,1.000,0.325,17.711,4192,306,5,5,143.130,0.195,1.372,0.729,0.957
236,0.046,383.455,301,262,574,0.773,0.976,0.331,17.821,4218,307,5,6,168.690,0.195,1.469,0.681,0.846
237,0.046,354.364,243,243,513,0.720,1.000,0.325,16.469,3898,308,5,5,143.130,0.195,1.372,0.729,0.957
238,0.046,380.909,235,235,607,0.720,1.000,0.325,17.703,4190,309,5,5,143.130,0.195,1.372,0.729,0.957
239,0.046,388.364,249,249,607,0.720,1.000,0.325,18.049,4272,310,5,5,143.130,0.195,1.372,0.729,0.957
240,0.051,367.333,235,235,599,0.773,1.000,0.325,18.624,4408,311,6,4,126.870,0.260,1.281,0.781,0.857
241,0.034,369.875,269,269,488,0.628,1.000,0.291,12.502,2959,312,5,5,153.435,0.130,2.000,0.500,1.000
242,0.042,317.900,249,249,428,0.682,1.000,0.291,13.431,3179,313,5,5,153.435,0.195,1.327,0.753,0.909
243,0.042,367.000,269,232,551,0.682,1.000,0.291,15.506,3670,314,5,5,153.435,0.195,1.327,0.753,0.909
244,0.042,292.800,232,232,352,0.682,1.000,0.291,12.371,2928,315,5,5,153.435,0.195,1.327,0.753,0.909
245,0.038,302.667,237,237,398,0.720,0.923,0.291,11.509,2724,316,5,6,153.435,0.195,1.343,0.745,0.857
246,0.034,286.000,228,228,359,0.590,1.000,0.276,9.667,2288,317,6,5,135.000,0.195,1.229,0.814,0.941
247,0.034,327.875,261,261,447,0.643,1.000,0.268,11.082,2623,318,5,6,165.964,0.195,1.195,0.837,0.800
248,0.025,294.333,260,260,332,0.498,1.000,0.234,7.461,1766,319,6,6,146.310,0.130,1.500,0.667,1.000
249,0.038,302.556,233,233,407,0.643,1.000,0.291,11.505,2723,320,5,9,26.565,0.195,1.340,0.746,0.857
250,0.034,337.750,228,228,456,0.682,0.914,0.268,11.416,2702,321,6,5,104.036,0.195,1.195,0.837,0.800
251,0.038,344.000,257,257,493,0.643,1.000,0.291,13.081,3096,322,5,5,153.435,0.195,1.340,0.746,0.857
252,0.025,284.000,242,242,333,0.552,1.000,0.234,7.199,1704,323,6,5,123.690,0.184,1.291,0.775,0.800
253,0.038,317.556,246,246,457,0.682,1.000,0.291,12.075,2858,324,5,6,153.435,0.195,1.340,0.746,0.857
254,0.025,311.667,285,285,344,0.498,1.000,0.234,7.901,1870,325,5,6,146.310,0.130,1.500,0.667,1.000
255,0.038,325.333,242,242,422,0.682,1.000,0.291,12.371,2928,326,5,6,153.435,0.195,1.536,0.651,0.857
256,0.030,352.857,270,270,446,0.590,1.000,0.234,10.436,2470,327,5,6,123.690,0.195,1.069,0.936,0.875
257,0.038,340.556,259,259,449,0.628,1.000,0.276,12.950,3065,328,5,6,135.000,0.195,1.000,1.000,1.000
258,0.051,374.333,252,252,583,0.735,1.000,0.291,18.979,4492,329,6,5,116.565,0.260,1.000,1.000,0.857
259,0.025,362.167,308,308,413,0.498,1.000,0.234,9.181,2173,330,5,6,146.310,0.130,1.500,0.667,1.000
260,0.051,302.583,255,239,389,0.773,1.000,0.325,15.341,3631,331,5,5,126.870,0.260,1.281,0.780,0.857
261,0.034,324.125,239,239,428,0.590,1.000,0.276,10.955,2593,332,6,5,135.000,0.195,1.229,0.814,0.941
262,0.034,279.125,233,233,337,0.628,1.000,0.291,9.434,2233,333,5,6,153.435,0.130,2.000,0.500,1.000
263,0.038,303.444,231,231,396,0.720,0.923,0.325,11.538,2731,334,5,6,143.130,0.195,1.539,0.650,0.900
264,0.034,361.500,251,251,503,0.643,1.000,0.268,12.219,2892,335,5,7,165.964,0.195,1.195,0.837,0.800
265,0.030,298.429,230,230,356,0.590,1.000,0.234,8.826,2089,336,7,6,123.690,0.195,1.069,0.936,0.875
266,0.025,283.000,239,239,353,0.552,1.000,0.234,7.174,1698,337,6,6,123.690,0.184,1.291,0.775,0.800
267,0.030,309.143,255,255,369,0.590,1.000,0.234,9.143,2164,338,6,6,123.690,0.195,1.069,0.936,0.875
268,0.034,323.250,248,248,414,0.682,0.914,0.268,10.926,2586,339,7,5,104.036,0.195,1.195,0.837,0.800
269,0.025,342.500,251,251,436,0.552,1.000,0.234,8.682,2055,340,7,5,123.690,0.184,1.291,0.775,0.800
270,0.034,288.625,233,233,370,0.590,1.000,0.276,9.756,2309,341,6,6,135.000,0.195,1.229,0.814,0.941
271,0.038,314.111,240,240,390,0.643,1.000,0.291,11.944,2827,342,6,6,153.435,0.195,1.340,0.746,0.857
272,0.034,386.250,285,285,546,0.590,1.000,0.276,13.055,3090,343,6,6,135.000,0.195,1.229,0.814,0.941
273,0.034,321.125,230,230,441,0.590,1.000,0.276,10.854,2569,344,6,6,135.000,0.195,1.229,0.814,0.941
274,0.025,291.333,244,244,326,0.590,0.916,0.291,7.385,1748,345,5,6,153.435,0.130,2.082,0.480,0.857
275,0.025,323.000,270,270,393,0.552,1.000,0.234,8.188,1938,346,7,6,123.690,0.184,1.291,0.775,0.800
276,0.038,293.222,229,229,366,0.628,1.000,0.276,11.150,2639,347,6,6,135.000,0.195,1.000,1.000,1.000
277,0.034,310.250,239,239,399,0.590,1.000,0.276,10.486,2482,348,6,6,135.000,0.195,1.229,0.814,0.941
278,0.042,328.200,238,238,439,0.682,1.000,0.291,13.866,3282,349,6,6,153.435,0.195,1.236,0.809,0.909
279,0.038,360.444,251,251,483,0.682,1.000,0.291,13.706,3244,350,6,6,116.565,0.195,1.340,0.746,0.857
280,0.038,325.778,232,232,445,0.628,1.000,0.276,12.388,2932,351,6,6,135.000,0.195,1.000,1.000,1.000
281,0.034,306.375,239,239,394,0.590,1.000,0.276,10.355,2451,352,6,9,45.000,0.195,1.229,0.814,0.941
282,0.034,267.125,236,236,312,0.590,1.000,0.276,9.029,2137,353,6,6,135.000,0.195,1.229,0.814,0.941
283,0.034,398.750,241,241,578,0.590,1.000,0.276,13.478,3190,354,6,9,45.000,0.195,1.229,0.814,0.941
284,0.030,294.000,228,228,350,0.590,1.000,0.234,8.695,2058,355,7,6,123.690,0.195,1.069,0.936,0.875
285,0.042,377.100,389,241,600,0.682,1.000,0.291,15.932,3771,356,6,6,153.435,0.195,1.236,0.809,0.909
286,0.046,344.818,255,255,512,0.720,1.000,0.325,16.025,3793,357,5,6,143.130,0.195,1.372,0.729,0.957
287,0.046,287.182,258,249,390,0.773,0.976,0.350,13.347,3159,358,5,6,158.199,0.195,1.772,0.564,0.846
288,0.038,288.333,228,228,392,0.628,1.000,0.276,10.964,2595,359,6,6,135.000,0.195,1.000,1.000,1.000
289,0.034,292.375,232,232,356,0.590,1.000,0.276,9.882,2339,360,6,9,45.000,0.195,1.229,0.814,0.941
290,0.038,291.000,234,234,393,0.628,1.000,0.276,11.065,2619,361,6,6,135.000,0.195,1.000,1.000,1.000
291,0.042,296.200,237,237,376,0.682,1.000,0.325,12.514,2962,362,5,6,143.130,0.195,1.551,0.645,0.909
292,0.030,365.143,250,250,474,0.590,1.000,0.234,10.799,2556,363,7,6,123.690,0.195,1.069,0.936,0.875
293,0.025,298.333,245,245,348,0.552,1.000,0.234,7.563,1790,364,6,6,123.690,0.184,1.291,0.775,0.800
294,0.025,326.500,275,275,401,0.498,1.000,0.234,8.277,1959,365,6,7,146.310,0.130,1.500,0.667,1.000
295,0.030,308.000,239,239,380,0.590,1.000,0.234,9.109,2156,366,6,6,123.690,0.195,1.069,0.936,0.875
296,0.034,309.750,228,228,399,0.682,0.914,0.291,10.470,2478,367,5,6,153.435,0.195,1.435,0.697,0.842
297,0.030,323.429,240,240,409,0.590,1.000,0.234,9.565,2264,368,6,6,123.690,0.195,1.069,0.936,0.875
298,0.025,257.000,238,238,273,0.498,1.000,0.234,6.515,1542,369,5,6,146.310,0.130,1.500,0.667,1.000
299,0.021,262.200,233,233,316,0.498,1.000,0.234,5.539,1311,370,6,5,123.690,0.130,1.553,0.644,0.909
300,0.025,265.833,231,231,314,0.552,1.000,0.234,6.739,1595,371,6,5,123.690,0.184,1.291,0.775,0.800
301,0.025,316.167,257,257,378,0.498,1.000,0.234,8.015,1897,372,5,5,146.310,0.130,1.500,0.667,1.000
302,0.021,285.600,248,248,351,0.498,1.000,0.234,6.033,1428,373,5,5,146.310,0.130,1.553,0.644,0.909
303,0.017,282.000,267,267,292,0.368,1.000,0.184,4.766,1128,374,5,5,135.000,0.130,1.000,1.000,1.000
304,0.021,256.200,233,233,286,0.460,1.000,0.234,5.412,1281,375,5,5,146.310,0.130,1.553,0.644,0.909
305,0.004,239.000,239,239,239,0.184,1.000,0.092,1.010,239,376,7,6,135.000,0.065,1.000,1.000,1.000
306,0.013,263.667,241,241,290,0.368,1.000,0.184,3.342,791,377,6,5,135.000,0.130,1.464,0.683,0.857
307,0.008,243.500,241,241,246,0.276,1.000,0.145,2.058,487,378,6,6,153.435,0.065,2.000,0.500,1.000
308,0.008,258.500,244,244,273,0.276,1.000,0.145,2.184,517,379,5,6,153.435,0.065,2.000,0.500,1.000
309,0.013,269.000,230,230,303,0.406,0.967,0.206,3.410,807,380,5,6,161.565,0.065,3.000,0.333,1.000
310,0.004,245.000,245,245,245,0.184,1.000,0.092,1.035,245,382,6,6,135.000,0.065,1.000,1.000,1.000
311,0.017,260.750,240,240,271,0.368,1.000,0.184,4.407,1043,383,5,5,135.000,0.130,1.000,1.000,1.000
312,0.004,236.000,236,236,236,0.184,1.000,0.092,0.997,236,385,6,6,135.000,0.065,1.000,1.000,1.000
313,0.008,260.500,260,260,261,0.276,1.000,0.145,2.201,521,387,5,6,153.435,0.065,2.000,0.500,1.000
314,0.017,275.250,256,256,292,0.368,1.000,0.184,4.652,1101,390,5,6,135.000,0.130,1.000,1.000,1.000
315,0.021,258.200,233,233,315,0.552,0.873,0.206,5.454,1291,391,5,5,108.435,0.184,1.000,1.000,0.714
316,0.008,246.000,238,238,254,0.276,1.000,0.145,2.079,492,393,5,6,153.435,0.065,2.000,0.500,1.000
317,0.004,246.000,246,246,246,0.184,1.000,0.092,1.039,246,395,6,6,135.000,0.065,1.000,1.000,1.000
318,0.017,243.750,229,229,267,0.460,1.000,0.206,4.119,975,397,5,6,161.565,0.130,1.468,0.681,0.800
319,0.004,232.000,232,232,232,0.184,1.000,0.092,0.980,232,399,6,6,135.000,0.065,1.000,1.000,1.000
320,0.008,233.500,230,230,237,0.276,1.000,0.145,1.973,467,407,6,6,153.435,0.065,2.000,0.500,1.000
321,0.004,259.000,259,259,259,0.184,1.000,0.092,1.094,259,410,6,6,135.000,0.065,1.000,1.000,1.000
322,0.004,259.000,259,259,259,0.184,1.000,0.092,1.094,259,413,5,7,135.000,0.065,1.000,1.000,1.000
